us,fanRPM,Itemp,Isetp,Iheat,IP,II,ID,Etemp,Esetp,Eheat,EP,EI,ED
143412559,5780,27.5625,60,255,1186.25,0,0,22.75,24.6875,60,387.5,0,0
143512542,5779,27.5625,60,255,1183.96875,0,0,22.75,24.6875,60,387.5,0,0
143612548,5812,27.5625,60,255,1183.96875,0,0,22.75,24.6875,60,387.5,0,0
143712549,5686,27.5625,60,255,1183.96875,0,0,22.75,24.6875,60,387.5,0,0
143812524,5711,27.625,60,255,1183.96875,0,0,22.75,24.6875,60,387.5,0,0
143912552,5746,27.625,60,255,1181.6875,0,0,22.75,24.6875,60,387.5,0,0
144012552,5766,27.625,60,255,1181.6875,0,0,22.75,24.6875,60,387.5,0,0
144112554,5678,27.625,60,255,1181.6875,0,0,22.75,24.6875,60,387.5,0,0
144212583,5701,27.625,60,255,1181.6875,0,0,22.75,24.6875,60,387.5,0,0
144312530,5773,27.6875,60,255,1181.6875,0,0,22.75,24.6875,60,387.5,0,0
144412551,5774,27.6875,60,255,1179.40625,0,0,22.75,24.6875,60,387.5,0,0
144512526,5697,27.6875,60,255,1179.40625,0,0,22.75,24.6875,60,387.5,0,0
